mydate,cday,dday,ma
2021-09-16,42,0,40.42857142857143
2021-09-17,59,1,39.285714285714285
2021-09-18,0,0,39.285714285714285
2021-09-19,0,0,39.285714285714285
2021-09-20,58,0,38.857142857142854
2021-09-21,56,1,40.42857142857143
2021-09-22,45,1,37.142857142857146
2021-09-23,52,0,38.57142857142857
2021-09-24,33,0,34.857142857142854
2021-09-25,0,0,34.857142857142854
2021-09-26,0,0,34.857142857142854
2021-09-27,21,0,29.571428571428573
2021-09-28,34,1,26.428571428571427
2021-09-29,97,1,33.857142857142854
2021-09-30,24,1,29.857142857142858
2021-10-01,76,0,36.0
2021-10-02,0,0,36.0
2021-10-03,0,0,36.0
2021-10-04,41,0,38.857142857142854
2021-10-05,50,0,41.142857142857146
2021-10-06,123,1,44.857142857142854
2021-10-07,67,1,51.0
2021-10-08,18,0,42.714285714285715
2021-10-09,0,0,42.714285714285715
2021-10-10,0,0,42.714285714285715
2021-10-11,37,0,42.142857142857146
2021-10-12,64,3,44.142857142857146
2021-10-13,28,0,30.571428571428573
2021-10-14,37,0,26.285714285714285
2021-10-15,15,0,25.857142857142858
2021-10-16,0,0,25.857142857142858
2021-10-17,0,0,25.857142857142858
2021-10-18,43,0,26.714285714285715
2021-10-19,52,1,25.0
2021-10-20,51,0,28.285714285714285
2021-10-21,37,0,28.285714285714285
2021-10-22,37,0,31.428571428571427
2021-10-23,0,0,31.428571428571427
2021-10-24,0,0,31.428571428571427
2021-10-25,32,0,29.857142857142858
2021-10-26,59,0,30.857142857142858
2021-10-27,38,0,29.0
2021-10-28,31,0,28.142857142857142
2021-10-29,28,1,26.857142857142858
2021-10-30,0,0,26.857142857142858
2021-10-31,0,0,26.857142857142858
2021-11-01,40,0,28.0
2021-11-02,47,0,26.285714285714285
2021-11-03,37,2,26.142857142857142
2021-11-04,28,2,25.714285714285715
2021-11-05,24,1,25.142857142857142
2021-11-06,0,0,25.142857142857142
2021-11-07,0,0,25.142857142857142
2021-11-08,32,1,24.0
2021-11-09,40,0,23.0
2021-11-10,27,0,21.571428571428573
2021-11-11,0,0,17.571428571428573
2021-11-12,31,0,18.571428571428573
2021-11-13,0,0,18.571428571428573
2021-11-14,0,0,18.571428571428573
2021-11-15,40,0,19.714285714285715
2021-11-16,41,3,19.857142857142858
2021-11-17,29,1,20.142857142857142
2021-11-18,27,0,24.0
2021-11-19,24,1,23.0
2021-11-20,0,0,23.0
