mydate,cday,dday,ma
2021-06-20,19,0,16.285714285714285
2021-06-21,8,0,16.571428571428573
2021-06-22,13,2,16.142857142857142
2021-06-23,21,0,17.0
2021-06-24,17,0,16.0
2021-06-25,16,1,15.428571428571429
2021-06-26,21,0,16.428571428571427
2021-06-27,28,0,17.714285714285715
2021-06-28,13,0,18.428571428571427
2021-06-29,19,0,19.285714285714285
2021-06-30,31,3,20.714285714285715
2021-07-01,34,0,23.142857142857142
2021-07-02,35,1,25.857142857142858
2021-07-03,-17,0,20.428571428571427
2021-07-04,36,0,21.571428571428573
2021-07-05,46,0,26.285714285714285
2021-07-06,41,0,29.428571428571427
2021-07-07,66,2,34.42857142857143
2021-07-08,71,-1,39.714285714285715
2021-07-09,75,1,45.42857142857143
2021-07-10,51,-1,55.142857142857146
2021-07-11,50,0,57.142857142857146
2021-07-12,9,0,51.857142857142854
2021-07-13,73,1,56.42857142857143
2021-07-14,80,0,58.42857142857143
2021-07-15,99,0,62.42857142857143
2021-07-16,79,-1,63.0
2021-07-17,64,0,64.85714285714286
2021-07-18,61,0,66.42857142857143
2021-07-19,65,0,74.42857142857143
2021-07-20,70,1,74.0
2021-07-21,144,0,83.14285714285714
2021-07-22,135,0,88.28571428571429
2021-07-23,122,1,94.42857142857143
2021-07-24,133,0,104.28571428571429
2021-07-25,84,0,107.57142857142857
2021-07-26,74,0,108.85714285714286
2021-07-27,102,0,113.42857142857143
2021-07-28,146,0,113.71428571428571
2021-07-29,179,0,120.0
2021-07-30,205,0,131.85714285714286
2021-07-31,137,1,132.42857142857142
2021-08-01,103,0,135.14285714285714
2021-08-02,68,0,134.28571428571428
2021-08-03,115,3,136.14285714285714
2021-08-04,226,0,147.57142857142858
2021-08-05,180,0,147.71428571428572
2021-08-06,167,1,142.28571428571428
2021-08-07,133,0,141.71428571428572
2021-08-08,110,0,142.71428571428572
2021-08-09,75,0,143.71428571428572
2021-08-10,122,4,144.71428571428572
2021-08-11,265,0,150.28571428571428
2021-08-12,176,2,149.71428571428572
2021-08-13,160,0,148.71428571428572
2021-08-14,138,1,149.42857142857142
2021-08-15,131,0,152.42857142857142
2021-08-16,109,0,157.28571428571428
2021-08-17,110,5,155.57142857142858
2021-08-18,165,0,141.28571428571428
2021-08-19,132,0,135.0
2021-08-20,131,0,130.85714285714286
2021-08-21,137,0,130.71428571428572
2021-08-22,127,0,130.14285714285714
2021-08-23,105,0,129.57142857142858
2021-08-24,122,2,131.28571428571428
2021-08-25,147,0,128.71428571428572
2021-08-26,134,0,129.0
2021-08-27,190,0,137.42857142857142
2021-08-28,121,4,135.14285714285714
2021-08-29,58,0,125.28571428571429
2021-08-30,139,0,130.14285714285714
2021-08-31,56,8,120.71428571428571
2021-09-01,160,0,122.57142857142857
2021-09-02,153,0,125.28571428571429
2021-09-03,170,3,122.42857142857143
2021-09-04,130,0,123.71428571428571
2021-09-05,95,0,129.0
2021-09-06,77,0,120.14285714285714
2021-09-07,89,0,124.85714285714286
2021-09-08,144,1,122.57142857142857
2021-09-09,110,0,116.42857142857143
2021-09-10,155,0,114.28571428571429
2021-09-11,158,0,118.28571428571429
2021-09-12,121,0,122.0
2021-09-13,72,0,121.28571428571429
2021-09-14,137,4,128.14285714285714
2021-09-15,139,0,127.42857142857143
2021-09-16,125,0,129.57142857142858
2021-09-17,133,0,126.42857142857143
2021-09-18,108,0,119.28571428571429
2021-09-19,93,0,115.28571428571429
2021-09-20,73,0,115.42857142857143
2021-09-21,112,6,111.85714285714286
2021-09-22,114,2,108.28571428571429
2021-09-23,103,0,105.14285714285714
2021-09-24,96,0,99.85714285714286
2021-09-25,244,1,119.28571428571429
2021-09-26,91,0,119.0
2021-09-27,66,0,118.0
2021-09-28,87,4,114.42857142857143
2021-09-29,126,0,116.14285714285714
2021-09-30,109,0,117.0
2021-10-01,121,2,120.57142857142857
2021-10-02,86,0,98.0
2021-10-03,92,0,98.14285714285714
2021-10-04,65,0,98.0
2021-10-05,76,2,96.42857142857143
2021-10-06,147,0,99.42857142857143
2021-10-07,96,0,97.57142857142857
2021-10-08,118,0,97.14285714285714
2021-10-09,103,0,99.57142857142857
2021-10-10,79,0,97.71428571428571
2021-10-11,72,0,98.71428571428571
2021-10-12,58,0,96.14285714285714
2021-10-13,83,1,87.0
2021-10-14,98,1,87.28571428571429
2021-10-15,83,0,82.28571428571429
2021-10-16,73,0,78.0
2021-10-17,73,0,77.14285714285714
2021-10-18,46,0,73.42857142857143
2021-10-19,48,3,72.0
2021-10-20,68,3,69.85714285714286
2021-10-21,85,4,68.0
2021-10-22,47,1,62.857142857142854
2021-10-23,76,0,63.285714285714285
2021-10-24,60,-2,61.42857142857143
2021-10-25,28,0,58.857142857142854
2021-10-26,53,6,59.57142857142857
2021-10-27,73,2,60.285714285714285
2021-10-28,67,0,57.714285714285715
2021-10-29,60,-1,59.57142857142857
2021-10-30,86,0,61.0
2021-10-31,60,0,61.0
2021-11-01,40,0,62.714285714285715
2021-11-02,38,1,60.57142857142857
2021-11-03,97,1,64.0
2021-11-04,77,-1,65.42857142857143
2021-11-05,97,0,70.71428571428571
2021-11-06,92,0,71.57142857142857
2021-11-07,65,0,72.28571428571429
2021-11-08,43,0,72.71428571428571
2021-11-09,82,6,79.0
2021-11-10,124,0,82.85714285714286
2021-11-11,0,0,71.85714285714286
2021-11-12,205,0,87.28571428571429
2021-11-13,118,0,91.0
2021-11-14,80,0,93.14285714285714
2021-11-15,65,0,96.28571428571429
2021-11-16,83,5,96.42857142857143
2021-11-17,83,0,90.57142857142857
2021-11-18,554,8,169.71428571428572
2021-11-19,90,4,153.28571428571428
2021-11-20,119,0,153.42857142857142
2021-11-21,95,0,155.57142857142858
2021-11-22,58,-8,154.57142857142858
2021-11-23,130,4,161.28571428571428
2021-11-24,117,-1,166.14285714285714
2021-11-25,0,0,87.0
2021-11-26,0,0,74.14285714285714
2021-11-27,0,0,57.142857142857146
2021-11-28,0,0,43.57142857142857
2021-11-29,479,0,103.71428571428571
2021-11-30,127,6,103.28571428571429
2021-12-01,207,0,116.14285714285714
2021-12-02,200,153,144.71428571428572
2021-12-03,0,0,144.71428571428572
2021-12-04,335,0,192.57142857142858
2021-12-05,36,0,197.71428571428572
2021-12-06,305,0,172.85714285714286
2021-12-07,137,0,174.28571428571428
2021-12-08,277,0,184.28571428571428
2021-12-09,193,0,183.28571428571428
2021-12-10,251,0,219.14285714285714
2021-12-11,180,0,197.0
2021-12-12,188,0,218.71428571428572
2021-12-13,118,0,192.0
2021-12-14,0,0,172.42857142857142
2021-12-15,389,3,188.42857142857142
2021-12-16,261,0,198.14285714285714
2021-12-17,166,0,186.0
2021-12-18,300,0,203.14285714285714
2021-12-19,186,0,202.85714285714286
2021-12-20,115,0,202.42857142857142
2021-12-21,198,5,230.71428571428572
2021-12-22,292,4,216.85714285714286
2021-12-23,491,0,249.71428571428572
2021-12-24,1,0,226.14285714285714
2021-12-25,0,0,183.28571428571428
2021-12-26,0,0,156.71428571428572
2021-12-27,846,0,261.14285714285717
2021-12-28,340,7,281.42857142857144
2021-12-29,589,0,323.85714285714283
2021-12-30,602,0,339.7142857142857
2021-12-31,0,0,339.57142857142856
2022-01-01,0,0,339.57142857142856
2022-01-02,0,0,339.57142857142856
2022-01-03,0,0,218.71428571428572
2022-01-04,3163,12,622.0
2022-01-05,1038,0,686.1428571428571
2022-01-06,1333,0,790.5714285714286
2022-01-07,1244,0,968.2857142857143
2022-01-08,1376,0,1164.857142857143
2022-01-09,422,0,1225.142857142857
2022-01-10,808,0,1340.5714285714287
2022-01-11,1180,4,1057.2857142857142
2022-01-12,1208,0,1081.5714285714287
2022-01-13,1271,0,1072.7142857142858
2022-01-14,682,0,992.4285714285714
2022-01-15,1568,0,1019.8571428571429
2022-01-16,3,0,960.0
2022-01-17,0,0,844.5714285714286
2022-01-18,1848,0,940.0
2022-01-19,856,3,889.7142857142857
2022-01-20,974,0,847.2857142857143
2022-01-21,759,10,858.2857142857143
2022-01-22,488,-4,704.0
2022-01-23,485,0,772.8571428571429
2022-01-24,371,1,825.8571428571429
2022-01-25,429,0,623.1428571428571
2022-01-26,506,0,573.1428571428571
2022-01-27,487,0,503.57142857142856
2022-01-28,419,0,455.0
2022-01-29,492,2,455.57142857142856
2022-01-30,134,0,405.42857142857144
2022-01-31,142,0,372.7142857142857
2022-02-01,263,27,349.0
2022-02-02,494,10,347.2857142857143
2022-02-03,154,2,299.7142857142857
2022-02-04,70,-1,249.85714285714286
2022-02-05,111,0,195.42857142857142
2022-02-06,151,0,197.85714285714286
2022-02-07,142,0,197.85714285714286
2022-02-08,149,9,181.57142857142858
2022-02-09,142,0,131.28571428571428
2022-02-10,172,8,133.85714285714286
2022-02-11,0,0,123.85714285714286
2022-02-12,0,0,108.0
2022-02-13,0,0,86.42857142857143
2022-02-14,340,1,114.71428571428571
2022-02-15,104,27,108.28571428571429
2022-02-16,67,1,97.57142857142857
2022-02-17,87,0,85.42857142857143
2022-02-18,24,0,88.85714285714286
2022-02-19,0,0,88.85714285714286
2022-02-20,0,0,88.85714285714286
2022-02-21,0,0,40.285714285714285
2022-02-22,199,-1,53.857142857142854
2022-02-23,66,0,53.714285714285715
2022-02-24,60,21,49.857142857142854
2022-02-25,44,2,52.714285714285715
2022-02-26,0,0,52.714285714285715
2022-02-27,0,0,52.714285714285715
2022-02-28,82,1,64.42857142857143
2022-03-01,33,5,40.714285714285715
2022-03-02,24,-1,34.714285714285715
2022-03-03,38,0,31.571428571428573
2022-03-04,25,-1,28.857142857142858
2022-03-05,0,0,28.857142857142858
2022-03-06,0,0,28.857142857142858
2022-03-07,42,0,23.142857142857142
2022-03-08,43,4,24.571428571428573
2022-03-09,22,0,24.285714285714285
2022-03-10,35,0,23.857142857142858
2022-03-11,30,2,24.571428571428573
2022-03-12,0,0,24.571428571428573
2022-03-13,0,0,24.571428571428573
2022-03-14,33,0,23.285714285714285
2022-03-15,28,12,21.142857142857142
2022-03-16,16,2,20.285714285714285
2022-03-17,0,0,15.285714285714286
2022-03-18,0,0,11.0
2022-03-19,0,0,11.0
2022-03-20,0,0,11.0
2022-03-21,68,1,16.0
2022-03-22,-68,-1,2.2857142857142856
2022-03-23,109,4,15.571428571428571
2022-03-24,9,0,16.857142857142858
2022-03-25,24,0,20.285714285714285
2022-03-26,0,0,20.285714285714285
