mydate,cday,dday,ma
2021-03-29,19,0,19.857142857142858
2021-03-30,11,0,19.142857142857142
2021-03-31,35,0,20.571428571428573
2021-04-01,31,0,22.714285714285715
2021-04-02,43,0,25.285714285714285
2021-04-03,39,1,28.142857142857142
2021-04-04,30,1,29.714285714285715
2021-04-05,28,0,31.0
2021-04-06,41,1,35.285714285714285
2021-04-07,40,0,36.0
2021-04-08,46,0,38.142857142857146
2021-04-09,47,0,38.714285714285715
2021-04-10,64,0,42.285714285714285
2021-04-11,46,0,44.57142857142857
2021-04-12,36,0,45.714285714285715
2021-04-13,40,0,45.57142857142857
2021-04-14,51,0,47.142857142857146
2021-04-15,75,0,51.285714285714285
2021-04-16,57,0,52.714285714285715
2021-04-17,76,0,54.42857142857143
2021-04-18,37,0,53.142857142857146
2021-04-19,65,0,57.285714285714285
2021-04-20,66,0,61.0
2021-04-21,80,0,65.14285714285714
2021-04-22,52,0,61.857142857142854
2021-04-23,75,0,64.42857142857143
2021-04-24,69,0,63.42857142857143
2021-04-25,34,0,63.0
2021-04-26,39,0,59.285714285714285
2021-04-27,67,0,59.42857142857143
2021-04-28,57,0,56.142857142857146
2021-04-29,59,0,57.142857142857146
2021-04-30,88,0,59.0
2021-05-01,64,0,58.285714285714285
2021-05-02,56,0,61.42857142857143
2021-05-03,56,0,63.857142857142854
2021-05-04,47,0,61.0
2021-05-05,42,1,58.857142857142854
2021-05-06,69,0,60.285714285714285
2021-05-07,68,0,57.42857142857143
2021-05-08,55,0,56.142857142857146
2021-05-09,39,0,53.714285714285715
2021-05-10,23,1,49.0
2021-05-11,50,0,49.42857142857143
2021-05-12,47,3,50.142857142857146
2021-05-13,49,-1,47.285714285714285
2021-05-14,45,1,44.0
2021-05-15,37,0,41.42857142857143
2021-05-16,39,0,41.42857142857143
2021-05-17,26,0,41.857142857142854
2021-05-18,35,0,39.714285714285715
2021-05-19,21,0,36.0
2021-05-20,35,0,34.0
2021-05-21,38,1,33.0
2021-05-22,30,0,32.0
2021-05-23,27,0,30.285714285714285
2021-05-24,30,0,30.857142857142858
2021-05-25,26,1,29.571428571428573
2021-05-26,23,0,29.857142857142858
2021-05-27,16,1,27.142857142857142
2021-05-28,20,0,24.571428571428573
2021-05-29,28,0,24.285714285714285
2021-05-30,11,0,22.0
2021-05-31,21,0,20.714285714285715
2021-06-01,20,2,19.857142857142858
2021-06-02,25,0,20.142857142857142
2021-06-03,21,1,20.857142857142858
2021-06-04,38,0,23.428571428571427
2021-06-05,25,0,23.0
2021-06-06,18,0,24.0
2021-06-07,13,0,22.857142857142858
2021-06-08,27,0,23.857142857142858
2021-06-09,9,0,21.571428571428573
2021-06-10,22,1,21.714285714285715
2021-06-11,12,0,18.0
2021-06-12,23,2,17.714285714285715
2021-06-13,4,0,15.714285714285714
2021-06-14,5,0,14.571428571428571
2021-06-15,26,0,14.428571428571429
2021-06-16,18,3,15.714285714285714
2021-06-17,25,1,16.142857142857142
2021-06-18,16,0,16.714285714285715
2021-06-19,15,1,15.571428571428571
2021-06-20,19,1,17.714285714285715
2021-06-21,12,0,18.714285714285715
2021-06-22,16,0,17.285714285714285
2021-06-23,10,1,16.142857142857142
2021-06-24,10,1,14.0
2021-06-25,15,0,13.857142857142858
2021-06-26,13,0,13.571428571428571
2021-06-27,13,0,12.714285714285714
2021-06-28,17,0,13.428571428571429
2021-06-29,25,1,14.714285714285714
2021-06-30,16,1,15.571428571428571
2021-07-01,16,0,16.428571428571427
2021-07-02,11,0,15.857142857142858
2021-07-03,0,0,14.0
2021-07-04,0,0,12.142857142857142
2021-07-05,0,0,9.714285714285714
2021-07-06,44,0,12.428571428571429
2021-07-07,11,1,11.714285714285714
2021-07-08,7,0,10.428571428571429
2021-07-09,9,0,10.142857142857142
2021-07-10,0,0,10.142857142857142
2021-07-11,0,0,10.142857142857142
2021-07-12,26,0,13.857142857142858
2021-07-13,25,0,11.142857142857142
2021-07-14,11,0,11.142857142857142
2021-07-15,9,0,11.428571428571429
2021-07-16,28,0,14.142857142857142
2021-07-17,0,0,14.142857142857142
2021-07-18,0,0,14.142857142857142
2021-07-19,52,0,17.857142857142858
2021-07-20,42,2,20.285714285714285
2021-07-21,19,0,21.428571428571427
2021-07-22,49,0,27.142857142857142
2021-07-23,62,0,32.0
2021-07-24,0,0,32.0
2021-07-25,0,0,32.0
2021-07-26,90,0,37.42857142857143
2021-07-27,91,2,44.42857142857143
2021-07-28,87,1,54.142857142857146
2021-07-29,72,0,57.42857142857143
2021-07-30,81,0,60.142857142857146
2021-07-31,0,0,60.142857142857146
2021-08-01,0,0,60.142857142857146
2021-08-02,304,1,90.71428571428571
